 20190527
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       21480  0.764739156       1.06604981      0.768217921    
       21540  0.763400018       1.06604981      0.767716646    
       21600  0.762422204       1.07501352      0.766874611    
       21660  0.766044438       1.07501352      0.765089333    
       21720  0.766043484       1.08506048      0.761654377    
       21780  0.769577801       1.08506048      0.757671773    
       21840  0.772311091       1.09287274      0.752534270    
       21900  0.774911106       1.09287274      0.746849179    
       21960  0.774434805       1.09452701      0.740081251    
       22020  0.775422215       1.09452701      0.733241379    
       22080  0.776755571       1.09290564      0.726247966    
       22140  0.778400004       1.09290564      0.720505238    
       22200  0.778760850       1.08676159      0.716239631    
       22260  0.779777765       1.08676159      0.714306712    
       22320  0.783866644       1.08058536      0.712807178    
       22380  0.786644459       1.08058536      0.711546361    
       22440  0.786644459       1.07964420      0.710623145    
       22500  0.783688903       1.07964420      0.710392654    
       22560  0.782044470       1.08294308      0.710781991    
       22620  0.782800019       1.08294308      0.711679220    
       22680  0.782800019       1.08666909      0.712880909    
       22740  0.784688890       1.08666909      0.714314997    
       22800  0.787777781       1.09189248      0.716496944    
       22860  0.793288887       1.09189248      0.718647182    
       22920  0.793288887       1.09863210      0.720685303    
       22980  0.799555540       1.09863210      0.722205579    
       23040  0.801599979       1.10740352      0.722829103    
       23100  0.803088903       1.10740352      0.723083258    
       23160  0.802956522       1.11590695      0.723962247    
       23220  0.804777801       1.11590695      0.725376129    
       23280  0.799444437       1.12032127      0.727212727    
       23340  0.792533338       1.12032127      0.730903149    
       23400  0.792533338       1.12559986      0.735028505    
       23460  0.791155577       1.12559986      0.738261223    
       23520  0.790355563       1.13327885      0.741159201    
       23580  0.792355537       1.13327885      0.744080305    
       23640  0.792355537       1.14113951      0.746569991    
       23700  0.792355537       1.14113951      0.748894930    
       23760  0.793799996       1.14785564      0.751969576    
       23820  0.794954538       1.14785564      0.755574763    
       23880  0.800377786       1.15351665      0.759534359    
       23940  0.805400014       1.15351665      0.764332831    
       24000  0.806577802       1.16203213      0.767973065    
       24060  0.808272719       1.16203213      0.770343900    
       24120  0.807777762       1.17188227      0.772041857    
       24180  0.809422195       1.17188227      0.772505045    
       24240  0.813755572       1.17689991      0.771353900    
       24300  0.815863609       1.17689991      0.770128131    
       24360  0.815466642       1.17895401      0.769616365    
       24420  0.814911127       1.17895401      0.769121945    
       24480  0.803177774       1.17441738      0.769159615    
       24540  0.803177774       1.17441738      0.768477619    
       24600  0.803422213       1.17271316      0.765896082    
       24660  0.805177748       1.17271316      0.763843894    
       24720  0.804888904       1.17243230      0.762239814    
       24780  0.804888904       1.17243230      0.760276556    
       24840  0.807266653       1.16406584      0.761197865    
       24900  0.811133325       1.16406584      0.764999449    
       24960  0.811133325       1.15718246      0.768220186    
       25020  0.816066682       1.15718246      0.770008981    
       25080  0.822688878       1.16148388      0.824806392    
       25140  0.824400008       1.16148388      0.825331092    
       25200  0.824400008       1.16341305      0.825996280    
       25260  0.823777795       1.16341305      0.827122390    
       25320  0.823599994       1.16318011      0.829704940    
       25380  0.825333357       1.16318011      0.833907425    
       25440  0.825333357       1.16145694      0.839572370    
       25500  0.828111112       1.16145694      0.846721351    
