 20181217
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080  0.587750018      0.590820432      0.587741077    
       25140  0.582825005      0.590820432      0.590839624    
       25200  0.585049987      0.591969371      0.595220208    
       25260  0.582769215      0.591969371      0.600199580    
       25320  0.582475007      0.594123840      0.604558408    
       25380  0.582949996      0.594123840      0.608751714    
       25440  0.585536599      0.599404514      0.611834884    
       25500  0.585536599      0.599404514      0.613311410    
       25560  0.589023829      0.604532242      0.613794804    
       25620  0.591465116      0.604532242      0.613248527    
       25680  0.594522715      0.606750369      0.612548530    
       25740  0.594522715      0.606750369      0.611557603    
       25800  0.596733332      0.605827153      0.610678196    
       25860  0.599739134      0.605827153      0.609835029    
       25920  0.602282584      0.604037583      0.609254658    
       25980  0.602282584      0.604037583      0.608672440    
       26040  0.605739117      0.602304041      0.607565641    
       26100  0.607195675      0.602304041      0.606002629    
       26160  0.608869553      0.600008905      0.604941487    
       26220  0.608869553      0.600008905      0.604695082    
       26280  0.610934794      0.597362518      0.605731606    
       26340  0.615108669      0.597362518      0.607164800    
       26400  0.620086968      0.595980823      0.607799709    
       26460  0.620086968      0.595980823      0.608291090    
       26520  0.622717381      0.599276304      0.609122455    
       26580  0.626130462      0.599276304      0.609847069    
       26640  0.628021717      0.599691391      0.610472918    
       26700  0.626711130      0.599691391      0.610420346    
       26760  0.628956497      0.599892795      0.610309064    
       26820  0.631391287      0.599892795      0.610172749    
       26880  0.637739122      0.599363267      0.610360026    
       26940  0.637622237      0.599363267      0.611076176    
       27000  0.642543495      0.599271894      0.611289918    
       27060  0.646044433      0.599271894      0.611047447    
       27120  0.652377784      0.599627078      0.611084044    
       27180  0.656355560      0.599627078      0.611484766    
       27240  0.658869565      0.598425031      0.612325251    
       27300  0.661199987      0.598425031      0.613159180    
       27360  0.665511131      0.598063350      0.613803387    
       27420  0.672577798      0.598063350      0.614373446    
       27480  0.673326075      0.599029064      0.615320444    
       27540  0.675644457      0.599029064      0.617204487    
       27600  0.677200019      0.600384057      0.619265258    
       27660  0.680333316      0.600384057      0.621499956    
       27720  0.681847811      0.603508711      0.623790622    
       27780  0.684644461      0.603508711      0.625804305    
       27840  0.685999990      0.606772959      0.627635598    
       27900  0.689666688      0.606772959      0.628658712    
       27960  0.689065218      0.609429359      0.628961146    
       28020  0.691555560      0.609429359      0.629322112    
       28080  0.693555534      0.611541092      0.629756033    
       28140  0.698666692      0.611541092      0.630376399    
       28200  0.698666692      0.611687362      0.631396472    
       28260  0.702022195      0.611687362      0.632543325    
       28320  0.706200004      0.612634659      0.633786380    
       28380  0.709444463      0.612634659      0.635070622    
       28440  0.707173884      0.615067184      0.635996461    
       28500  0.710511088      0.615067184      0.636944354    
       28560  0.710333347      0.617408037      0.638108313    
       28620  0.713644445      0.617408037      0.639292896    
       28680  0.713644445      0.618212700      0.720143616    
       28740  0.716244459      0.618212700      0.722439647    
       28800  0.720333338      0.619920611      0.724552512    
       28860  0.721488893      0.619920611      0.726237774    
