 20190519
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       21480  0.669600010       1.00241482      0.671938658    
       21540  0.672200024       1.00241482      0.672147751    
       21600  0.673522711       1.00397694      0.671733081    
       21660  0.674222231       1.00397694      0.670269966    
       21720  0.677355528       1.00531483      0.668149769    
       21780  0.680377781       1.00531483      0.666649520    
       21840  0.681113660       1.00264335      0.664747655    
       21900  0.685111105       1.00264335      0.662563324    
       21960  0.681022227      0.998202562      0.660658896    
       22020  0.680613637      0.998202562      0.658662260    
       22080  0.678113639      0.994670808      0.657332122    
       22140  0.675333321      0.994670808      0.656455755    
       22200  0.674377799      0.991661072      0.655198753    
       22260  0.675636351      0.991661072      0.653746188    
       22320  0.676227272      0.990005374      0.651644826    
       22380  0.675266683      0.990005374      0.649504781    
       22440  0.673200011      0.987409949      0.647944331    
       22500  0.667954564      0.987409949      0.647079527    
       22560  0.664674401      0.982252479      0.647459567    
       22620  0.664522707      0.982252479      0.648616314    
       22680  0.665069759      0.977141678      0.649621427    
       22740  0.665930212      0.977141678      0.649985075    
       22800  0.663930237      0.977393508      0.649596632    
       22860  0.662068188      0.977393508      0.648581326    
       22920  0.660697699      0.977803171      0.647125006    
       22980  0.656116307      0.977803171      0.644985020    
       23040  0.652162790      0.974990487      0.643315494    
       23100  0.652162790      0.974990487      0.641678393    
       23160  0.646558166      0.970322371      0.639739692    
       23220  0.641348839      0.970322371      0.639056861    
       23280  0.636860490      0.968921304      0.638110399    
       23340  0.633681834      0.968921304      0.636812031    
       23400  0.633395374      0.965682924      0.634976208    
       23460  0.627139509      0.965682924      0.632088661    
       23520  0.618767440      0.960298181      0.629314721    
       23580  0.611395359      0.960298181      0.627557814    
       23640  0.606863618      0.953728020      0.627423108    
       23700  0.604093015      0.953728020      0.627646327    
       23760  0.602857172      0.946975052      0.627944946    
       23820  0.601219535      0.946975052      0.628227770    
       23880  0.601219535      0.945848167      0.627967954    
       23940  0.601050019      0.945848167      0.628263950    
       24000  0.599926829      0.946233630      0.629315495    
       24060  0.599317074      0.946233630      0.630737364    
       24120  0.598500013      0.944619834      0.632281125    
       24180  0.596731722      0.944619834      0.633474171    
       24240  0.596926808      0.945496023      0.635620654    
       24300  0.595536590      0.945496023      0.638343394    
       24360  0.594150007      0.946687222      0.640389621    
       24420  0.592024386      0.946687222      0.641357720    
       24480  0.590609729      0.951613545      0.641650856    
       24540  0.586317062      0.951613545      0.641658604    
       24600  0.584900022      0.953243732      0.641228199    
       24660  0.584804893      0.953243732      0.640440822    
       24720  0.583048761      0.952344954      0.639298856    
       24780  0.584714293      0.952344954      0.638926923    
       24840  0.579317093      0.950250626      0.638891160    
       24900  0.580048800      0.950250626      0.638411701    
       24960  0.580390215      0.946353555      0.637330532    
       25020  0.583309531      0.946353555      0.635904610    
       25080  0.582780480      0.943610847      0.574857295    
       25140  0.581170738      0.943610847      0.573460042    
       25200  0.577658534      0.938966274      0.573215961    
       25260  0.579047620      0.938966274      0.573695123    
       25320  0.575975597      0.935555637      0.575442553    
       25380  0.573195100      0.935555637      0.577540576    
       25440  0.566585362      0.935812354      0.578910708    
       25500  0.566309512      0.935812354      0.580701232    
       25560  0.559121966      0.940065444      0.582813323    
       25620  0.560390234      0.940065444      0.584977865    
       25680  0.560047626      0.942218244      0.587348759    
       25740  0.560976207      0.942218244      0.589055836    
       25800  0.561170757      0.945827782      0.590035260    
       25860  0.560073197      0.945827782      0.590928674    
       25920  0.558928549      0.950556397      0.591975510    
       25980  0.556166649      0.950556397      0.593866646    
       26040  0.554292679      0.951489329      0.596630156    
       26100  0.552219510      0.951489329      0.599924445    
       26160  0.552738070      0.951908469      0.602674246    
       26220  0.551930249      0.951908469      0.604035020    
       26280  0.549404740      0.956958890      0.604791701    
       26340  0.548930228      0.956958890      0.606110215    
       26400  0.546744168      0.961195707      0.607422709    
       26460  0.543744206      0.961195707      0.608769298    
       26520  0.542833328      0.963198245      0.609476089    
       26580  0.542534888      0.963198245      0.608814538    
       26640  0.543976724      0.964104533      0.609579921    
       26700  0.546953499      0.964104533      0.610554814    
       26760  0.546953499      0.961967647      0.610516846    
       26820  0.547488391      0.961967647      0.610174179    
       26880  0.551232576      0.965131521      0.609347880    
       26940  0.554837227      0.965131521      0.609153330    
       27000  0.556214273      0.962808907      0.610264897    
       27060  0.556372106      0.962808907      0.612609565    
       27120  0.558651149      0.958385408      0.615843832    
       27180  0.561860442      0.958385408      0.618998468    
       27240  0.564047635      0.959703624      0.621364892    
       27300  0.568571448      0.959703624      0.622132540    
       27360  0.569534898      0.963855922      0.622184932    
       27420  0.571022749      0.963855922      0.621847093    
       27480  0.571022749      0.964262605      0.621555328    
       27540  0.573488891      0.964262605      0.622344792    
       27600  0.575695634      0.962558985      0.623351991    
       27660  0.577717364      0.962558985      0.624493420    
       27720  0.581717372      0.961395144      0.625221074    
       27780  0.581717372      0.961395144      0.625757575    
       27840  0.584173918      0.961184382      0.627106547    
       27900  0.586826086      0.961184382      0.627966225    
       27960  0.588956535      0.959596515      0.627518773    
       28020  0.588956535      0.959596515      0.627083063    
       28080  0.590777755      0.961218476      0.627422512    
       28140  0.591863632      0.961218476      0.628039360    
       28200  0.594488382      0.957796156      0.628795028    
       28260  0.594488382      0.957796156      0.629900157    
       28320  0.594809532      0.957459152      0.631106019    
       28380  0.595243931      0.957459152      0.632495642    
       28440  0.593800008      0.957569897      0.634543121    
       28500  0.593800008      0.957569897      0.637604296    
       28560  0.592794895      0.958131969      0.640872002    
       28620  0.592499971      0.958131969      0.644540608    
       28680  0.591842115      0.961580217      0.607145607    
       28740  0.591842115      0.961580217      0.607761145    
       28800  0.592078924      0.965948462      0.609914899    
       28860  0.595157921      0.965948462      0.612913847    
       28920  0.594054043      0.971215010      0.616038978    
       28980  0.594054043      0.971215010      0.618659019    
       29040  0.596648633      0.978994906      0.621323586    
       29100  0.602378368      0.978994906      0.625057399    
       29160  0.603694439      0.986652315      0.628662229    
       29220  0.603694439      0.986652315      0.632145047    
       29280  0.609944463      0.994441569      0.636181116    
       29340  0.617694438      0.994441569      0.640327156    
       29400  0.619857132       1.00100183      0.644025028    
       29460  0.619857132       1.00100183      0.647679925    
       29520  0.629742861       1.00917888      0.650902092    
       29580  0.633205891       1.00917888      0.653586686    
       29640  0.642382324       1.01612866      0.655645847    
       29700  0.643885732       1.01612866      0.656477451    
       29760  0.646235287       1.02122962      0.657276988    
       29820  0.648424268       1.02122962      0.658948839    
       29880  0.652499974       1.02303350      0.659645557    
       29940  0.659272730       1.02303350      0.658718824    
       30000  0.663343728       1.02502716      0.656712115    
       30060  0.668741941       1.02502716      0.654389620    
       30120  0.675633311       1.02311671      0.652838826    
       30180  0.683129013       1.02311671      0.652761877    
       30240  0.694322586       1.01712573      0.654546916    
       30300  0.713645160       1.01712573      0.655520678    
       30360  0.715066671       1.01421928      0.654997349    
       30420  0.715066671       1.01421928      0.654186070    
       30480  0.720899999       1.01753938      0.653137684    
       30540  0.722655177       1.01753938      0.651747525    
       30600  0.725428581       1.01424158      0.651062667    
       30660  0.725428581       1.01424158      0.650580943    
       30720  0.734357119       1.01097989      0.649375975    
       30780  0.745500028       1.01097989      0.647951961    
       30840  0.750259280       1.01097131      0.647912920    
       30900  0.750259280       1.01097131      0.650023103    
       30960  0.762740731       1.00721824      0.653223097    
       31020  0.768615365       1.00721824      0.656618357    
       31080  0.773959994       1.00903821      0.659976840    
       31140  0.771346152       1.00903821      0.662824571    
       31200  0.774919987       1.01533544      0.665627658    
       31260  0.779083312       1.01533544      0.669036090    
       31320  0.781125009       1.02109218      0.672064483    
       31380  0.782260895       1.02109218      0.675130308    
       31440  0.783916652       1.02676511      0.678329408    
       31500  0.791750014       1.02676511      0.680821657    
       31560  0.796434760       1.03142047      0.682668567    
       31620  0.803409100       1.03142047      0.684695005    
       31680  0.798826098       1.03677833      0.686464965    
       31740  0.798826098       1.03677833      0.687219977    
       31800  0.798826098       1.03918791      0.687785149    
       31860  0.806708336       1.03918791      0.688322783    
       31920  0.811959982       1.04038274      0.689432204    
       31980  0.821576893       1.04038274      0.691260278    
       32040  0.821576893       1.04071057      0.693429530    
       32100  0.821576893       1.04071057      0.695438087    
