 20181205
 Seconds  Measures(SEE-arcsec)  Meso-NH(SEE-arcsec)  FORECAST_AR(SEE-arcsec)
       25080  0.872026324      0.911151111      0.837357283    
       25140  0.865999997      0.911151111      0.835433602    
       25200  0.859000027      0.899439216      0.833622873    
       25260  0.856052637      0.899439216      0.832565606    
       25320  0.847157896      0.895039916      0.832542360    
       25380  0.840631604      0.895039916      0.834376156    
       25440  0.835589767      0.890193403      0.836502492    
       25500  0.830473661      0.890193403      0.839424372    
       25560  0.824447393      0.888502717      0.842929065    
       25620  0.819236815      0.888502717      0.844913363    
       25680  0.816410244      0.888460398      0.845558167    
       25740  0.815025628      0.888460398      0.846794665    
       25800  0.812210500      0.888857186      0.849343479    
       25860  0.809736848      0.888857186      0.853058100    
       25920  0.807564080      0.885856807      0.856771410    
       25980  0.804282069      0.885856807      0.860727489    
       26040  0.803973675      0.888589978      0.865285695    
       26100  0.799769223      0.888589978      0.869243979    
       26160  0.795461535      0.891887665      0.871454060    
       26220  0.792999983      0.891887665      0.872873127    
       26280  0.789789498      0.896576226      0.873548329    
       26340  0.790717959      0.896576226      0.875075281    
       26400  0.782461524      0.895611107      0.876744032    
       26460  0.779051304      0.895611107      0.877322793    
       26520  0.779051304      0.892254174      0.876855373    
       26580  0.773820519      0.892254174      0.875509739    
       26640  0.768282056      0.889386117      0.873564303    
       26700  0.764820516      0.889386117      0.871118724    
       26760  0.764820516      0.883013666      0.868367910    
       26820  0.764769256      0.883013666      0.866522133    
       26880  0.763974369      0.875363350      0.864642739    
       26940  0.762000024      0.875363350      0.863539279    
       27000  0.762000024      0.867416799      0.863150299    
       27060  0.759692311      0.867416799      0.862633169    
       27120  0.755358994      0.859279394      0.862856746    
       27180  0.753199995      0.859279394      0.863245606    
       27240  0.750051260      0.854971409      0.864060342    
       27300  0.746230781      0.854971409      0.865675509    
       27360  0.743564129      0.854198813      0.867959619    
       27420  0.740824997      0.854198813      0.871206343    
       27480  0.739820540      0.855432391      0.873813570    
       27540  0.732102573      0.855432391      0.875793576    
       27600  0.726925015      0.859989285      0.877988815    
       27660  0.719725013      0.859989285      0.881143689    
       27720  0.711923063      0.862758279      0.883901954    
       27780  0.700769246      0.862758279      0.885749876    
       27840  0.698625028      0.866927087      0.888417900    
       27900  0.688775003      0.866927087      0.892197073    
       27960  0.681124985      0.869365096      0.896583378    
       28020  0.675282061      0.869365096      0.901689887    
       28080  0.673550010      0.875445008      0.906540632    
       28140  0.668775022      0.875445008      0.910856009    
       28200  0.660849988      0.883581161      0.914749444    
       28260  0.660849988      0.883581161      0.918216884    
       28320  0.658048809      0.891074598      0.921669543    
       28380  0.658023834      0.891074598      0.925177157    
       28440  0.655697703      0.896959007      0.928667367    
       28500  0.655697703      0.896959007      0.933046162    
       28560  0.655545473      0.903014243      0.939049780    
       28620  0.655222237      0.903014243      0.945505857    
       28680  0.655260861      0.908912063      0.662210405    
       28740  0.655260861      0.908912063      0.661187351    
       28800  0.657000005      0.921637356      0.659032524    
       28860  0.658422232      0.921637356      0.657418668    
       28920  0.658422232      0.931086123      0.655900359    
       28980  0.659522712      0.931086123      0.653715432    
       29040  0.659325600      0.935436308      0.649994254    
       29100  0.659690499      0.935436308      0.646009982    
