 20180829
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       25080   1.69525576       1.65900016       1.69728804    
       25140   1.68702328       1.65900016       1.70220757    
       25200   1.69104648       1.65922856       1.70734823    
       25260   1.69104648       1.65922856       1.71279800    
       25320   1.69186044       1.65952754       1.71802258    
       25380   1.69550002       1.65952754       1.72260845    
       25440   1.68761361       1.65988147       1.72639036    
       25500   1.68143177       1.65988147       1.72986066    
       25560   1.67611623       1.66026497       1.73298824    
       25620   1.67361367       1.66026497       1.73629284    
       25680   1.66822731       1.66061246       1.74002099    
       25740   1.66336370       1.66061246       1.74350488    
       25800   1.66404653       1.66091335       1.74719489    
       25860   1.66143179       1.66091335       1.75110078    
       25920   1.66061366       1.66122961       1.75481474    
       25980   1.66168177       1.66122961       1.75916016    
       26040   1.66420925       1.66176438       1.76251924    
       26100   1.66852272       1.66176438       1.76682162    
       26160   1.67186046       1.66257095       1.77121294    
       26220   1.67809308       1.66257095       1.77569664    
       26280   1.67861366       1.66362119       1.78055155    
       26340   1.67784095       1.66362119       1.78508496    
       26400   1.68023252       1.66478896       1.78981853    
       26460   1.67875004       1.66478896       1.79452074    
       26520   1.67956817       1.66602528       1.79903531    
       26580   1.68186367       1.66602528       1.80258048    
       26640   1.68784094       1.66721332       1.80606890    
       26700   1.68784094       1.66721332       1.80965447    
       26760   1.68109095       1.66819215       1.81347656    
       26820   1.67509091       1.66819215       1.81727552    
       26880   1.67093182       1.66894245       1.82062161    
       26940   1.67093182       1.66894245       1.82423663    
       27000   1.67683721       1.66952240       1.82701755    
       27060   1.67683721       1.66952240       1.82932532    
       27120   1.68216670       1.66987610       1.83151364    
       27180   1.69270730       1.66987610       1.83287239    
       27240   1.69270730       1.67005801       1.83451605    
       27300   1.70627499       1.67005801       1.83650565    
       27360   1.71694875       1.67012227       1.83818567    
       27420   1.72618425       1.67012227       1.83947372    
       27480   1.72618425       1.67013931       1.84113538    
       27540   1.73164868       1.67013931       1.84278417    
       27600   1.72324324       1.67011046       1.84421527    
       27660   1.72430551       1.67011046       1.84542418    
       27720   1.71745944       1.67033076       1.84602880    
       27780   1.71259463       1.67033076       1.84695089    
       27840   1.70997226       1.67067587       1.84839225    
       27900   1.70200002       1.67067587       1.84953070    
       27960   1.69489193       1.67107987       1.85066450    
       28020   1.68547225       1.67107987       1.85177147    
       28080   1.67774999       1.67160833       1.85278928    
       28140   1.66758335       1.67160833       1.85359657    
       28200   1.65632427       1.67227554       1.85411978    
       28260   1.64688885       1.67227554       1.85451019    
       28320   1.62038887       1.67292309       1.85479152    
       28380   1.59469450       1.67292309       1.85502732    
