 20181204
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   1.47616220       1.51397789       1.48564458    
       28740   1.47616220       1.51397789       1.48272276    
       28800   1.47055268       1.51420176       1.48159826    
       28860   1.46800005       1.51420176       1.48096240    
       28920   1.45989478       1.51432288       1.48102808    
       28980   1.45820510       1.51432288       1.48193944    
       29040   1.45379484       1.51532853       1.48285925    
       29100   1.45379484       1.51532853       1.48387408    
       29160   1.44852626       1.51674521       1.48434544    
       29220   1.44852626       1.51674521       1.48457932    
       29280   1.44118917       1.51804316       1.48521662    
       29340   1.44118917       1.51804316       1.48602748    
       29400   1.44118917       1.51807261       1.48697305    
       29460   1.43791664       1.51807261       1.48762250    
       29520   1.43791664       1.51705182       1.48792076    
       29580   1.43791664       1.51705182       1.48857367    
       29640   1.43791664       1.51599598       1.48945141    
       29700   1.43949997       1.51599598       1.48988366    
       29760   1.44137144       1.51502669       1.49036705    
       29820   1.43965709       1.51502669       1.49037790    
       29880   1.43965709       1.51420295       1.49055409    
       29940   1.45039999       1.51420295       1.49109495    
       30000   1.46282852       1.51364040       1.49151850    
       30060   1.45826471       1.51364040       1.49152267    
       30120   1.46814704       1.51399636       1.49137151    
       30180   1.47528577       1.51399636       1.49083459    
       30240   1.47555888       1.51480174       1.49037659    
       30300   1.48850000       1.51480174       1.48993421    
       30360   1.48782349       1.51558077       1.48951817    
       30420   1.48782349       1.51558077       1.48873436    
       30480   1.49314284       1.51656413       1.48734570    
       30540   1.50500000       1.51656413       1.48562872    
       30600   1.51602852       1.51770627       1.48388672    
       30660   1.51602852       1.51770627       1.48193705    
       30720   1.52665710       1.51779985       1.48014998    
       30780   1.52811766       1.51779985       1.47814167    
       30840   1.53958821       1.51662517       1.47656035    
       30900   1.55094290       1.51662517       1.47568536    
       30960   1.55550003       1.51558566       1.47519624    
       31020   1.55687881       1.51558566       1.47514760    
       31080   1.57196975       1.51569963       1.47510433    
       31140   1.58020592       1.51569963       1.47488523    
       31200   1.59670591       1.51726496       1.47439313    
       31260   1.59857571       1.51726496       1.47331131    
       31320   1.60793936       1.51962352       1.47179449    
       31380   1.61508822       1.51962352       1.47014046    
       31440   1.61863637       1.52079821       1.46853697    
       31500   1.63812125       1.52079821       1.46731830    
       31560   1.65149999       1.52093172       1.46633911    
       31620   1.65157580       1.52093172       1.46554542    
       31680   1.66071880       1.52124739       1.46486866    
       31740   1.66071880       1.52124739       1.46414387    
       31800   1.65775001       1.52241278       1.46305358    
       31860   1.67290318       1.52241278       1.46174335    
       31920   1.66996777       1.52325284       1.46028781    
       31980   1.66996777       1.52325284       1.45863616    
       32040   1.66829038       1.52271628       1.45723951    
       32100   1.67613328       1.52271628       1.45612931    
       32160   1.69017243       1.52187431       1.45533419    
       32220   1.68396664       1.52187431       1.45493066    
       32280   1.69306898       1.52177155       1.65475070    
       32340   1.69306898       1.52177155       1.65834832    
       32400   1.69306898       1.52294528       1.66164601    
       32460   1.70251727       1.52294528       1.66447461    
       32520   1.70506895       1.52491844       1.66818178    
       32580   1.70506895       1.52491844       1.67209208    
       32640   1.70627582       1.52689695       1.67533088    
