 20190103
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       28680   1.34182227       1.68696249       1.35347676    
       28740   1.33960867       1.68696249       1.35579109    
       28800   1.34363043       1.69232404       1.35792708    
       28860   1.34488893       1.69232404       1.35996974    
       28920   1.34755552       1.69750237       1.36229300    
       28980   1.34615552       1.69750237       1.36472130    
       29040   1.34615552       1.70290768       1.36721373    
       29100   1.34277773       1.70290768       1.36919546    
       29160   1.33835554       1.70879745       1.37158620    
       29220   1.33502221       1.70879745       1.37394094    
       29280   1.33502221       1.71479309       1.37622333    
       29340   1.32675552       1.71479309       1.37870610    
       29400   1.32035553       1.72110879       1.38080335    
       29460   1.31891108       1.72110879       1.38421881    
       29520   1.31891108       1.72751880       1.38709402    
       29580   1.31586671       1.72751880       1.38956952    
       29640   1.31291115       1.73464870       1.39096153    
       29700   1.31352174       1.73464870       1.39272797    
       29760   1.30859995       1.74171078       1.39509380    
       29820   1.30986667       1.74171078       1.39765394    
       29880   1.31497777       1.74838185       1.40059304    
       29940   1.31200004       1.74838185       1.40361345    
       30000   1.31540000       1.75526178       1.40632117    
       30060   1.32064450       1.75526178       1.40882492    
       30120   1.32528889       1.76173472       1.41153491    
       30180   1.32602274       1.76173472       1.41475189    
       30240   1.32582223       1.76848543       1.41774476    
       30300   1.32277775       1.76848543       1.42074037    
       30360   1.32406521       1.77496803       1.42408359    
       30420   1.32008696       1.77496803       1.42753434    
       30480   1.31877780       1.78154457       1.43121147    
       30540   1.30793333       1.78154457       1.43416774    
       30600   1.30691302       1.78740168       1.43748331    
       30660   1.29897773       1.78740168       1.44028342    
       30720   1.29991114       1.79264474       1.44298434    
       30780   1.29979551       1.79264474       1.44513643    
       30840   1.29979551       1.79752111       1.44737685    
       30900   1.30272090       1.79752111       1.44997478    
       30960   1.30478573       1.80146813       1.45243239    
       31020   1.30682921       1.80146813       1.45523834    
       31080   1.31597614       1.80487645       1.45758545    
       31140   1.32076192       1.80487645       1.45961130    
       31200   1.32564282       1.80787492       1.46088505    
       31260   1.32856095       1.80787492       1.46179128    
       31320   1.32840478       1.81007600       1.46269703    
       31380   1.33164287       1.81007600       1.46375084    
       31440   1.33497620       1.81117916       1.46469223    
       31500   1.33878052       1.81117916       1.46560371    
       31560   1.33228576       1.81149650       1.46636176    
       31620   1.33047616       1.81149650       1.46715355    
       31680   1.32854760       1.81114125       1.46804941    
       31740   1.33234143       1.81114125       1.46908891    
       31800   1.32678568       1.81097031       1.46999276    
       31860   1.33033335       1.81097031       1.47094560    
       31920   1.33700001       1.81113386       1.47200072    
       31980   1.33719516       1.81113386       1.47295523    
       32040   1.34140480       1.81139970       1.47382474    
       32100   1.34500003       1.81139970       1.47446346    
       32160   1.35009754       1.81154501       1.47529089    
       32220   1.35921955       1.81154501       1.47600925    
       32280   1.36480951       1.81118977       1.39231169    
       32340   1.38133335       1.81118977       1.40022707    
       32400   1.38478053       1.81081486       1.40814793    
       32460   1.39246345       1.81081486       1.41521382    
       32520   1.39933336       1.80981886       1.42176986    
       32580   1.40595233       1.80981886       1.42775226    
       32640   1.40709758       1.80894375       1.43337798    
       32700   1.40816665       1.80894375       1.43830669    
       32760   1.40735710       1.80745471       1.44333935    
       32820   1.40359521       1.80745471       1.44803286    
       32880   1.39878571       1.80544007       1.45267737    
       32940   1.39878571       1.80544007       1.45714235    
       33000   1.38726187       1.80346799       1.46142673    
       33060   1.37521434       1.80346799       1.46590197    
       33120   1.36150002       1.80185878       1.46951032    
       33180   1.36150002       1.80185878       1.47316253    
       33240   1.34985709       1.80071294       1.47709274    
       33300   1.33969045       1.80071294       1.48153198    
       33360   1.33219051       1.79934430       1.48614252    
       33420   1.33219051       1.79934430       1.49017513    
       33480   1.32145238       1.79820848       1.49437118    
       33540   1.31369042       1.79820848       1.49873841    
       33600   1.30925584       1.79697597       1.50316179    
       33660   1.30554760       1.79697597       1.50767100    
       33720   1.30126190       1.79570067       1.51199496    
       33780   1.29869044       1.79570067       1.51658595    
       33840   1.29686046       1.79503834       1.52088892    
       33900   1.29638100       1.79503834       1.52504313    
       33960   1.29409528       1.79419756       1.52919316    
       34020   1.29192853       1.79419756       1.53319347    
       34080   1.29069042       1.79342330       1.53701687    
       34140   1.29069042       1.79342330       1.54064417    
       34200   1.29045236       1.79246974       1.54442537    
       34260   1.29154766       1.79246974       1.54799926    
       34320   1.29302323       1.79167736       1.55150664    
       34380   1.29311907       1.79167736       1.55498719    
       34440   1.29297674       1.79121006       1.55846286    
       34500   1.29406822       1.79121006       1.56201315    
       34560   1.29406822       1.79088914       1.56527019    
       34620   1.29337776       1.79088914       1.56854093    
       34680   1.29449999       1.79062128       1.57164860    
       34740   1.28967392       1.79062128       1.57490385    
       34800   1.28388894       1.79049778       1.57841635    
       34860   1.28902221       1.79049778       1.58205307    
       34920   1.29373908       1.79117310       1.58580768    
       34980   1.29704344       1.79117310       1.58921170    
       35040   1.29757774       1.79265201       1.59246397    
       35100   1.30404449       1.79265201       1.59559572    
       35160   1.30626082       1.79453230       1.59851515    
       35220   1.31454349       1.79453230       1.60127115    
       35280   1.33204353       1.79630172       1.60391915    
