 20190411
 Seconds  Measures(ISO-arcsec)  Meso-NH(ISO-arcsec)  FORECAST_AR(ISO-arcsec)
       25080   1.48404551       1.74484038       1.49371326    
       25140   1.49450004       1.74484038       1.50100183    
       25200   1.49450004       1.74287665       1.50806081    
       25260   1.49990702       1.74287665       1.51469243    
       25320   1.50621426       1.74112284       1.52149892    
       25380   1.51314640       1.74112284       1.52811849    
       25440   1.51314640       1.73931575       1.53442442    
       25500   1.51907504       1.73931575       1.54062796    
       25560   1.52356410       1.73758602       1.54670334    
       25620   1.52797365       1.73758602       1.55248380    
       25680   1.52797365       1.73615551       1.55810809    
       25740   1.53327024       1.73615551       1.56384778    
       25800   1.53799999       1.73495185       1.56947005    
       25860   1.55277777       1.73495185       1.57514644    
       25920   1.55277777       1.73417282       1.58064151    
       25980   1.56530559       1.73417282       1.58573127    
       26040   1.57788885       1.73373151       1.59052372    
       26100   1.59538889       1.73373151       1.59494257    
       26160   1.59538889       1.73334110       1.59938776    
       26220   1.61666667       1.73334110       1.60349727    
       26280   1.62821627       1.73309088       1.60766625    
       26340   1.64197302       1.73309088       1.61202443    
       26400   1.65602779       1.73325539       1.61668146    
       26460   1.66836107       1.73325539       1.62132275    
       26520   1.67489195       1.73396719       1.62584043    
       26580   1.68743241       1.73396719       1.63062656    
       26640   1.69730556       1.73517060       1.63559747    
       26700   1.70400000       1.73517060       1.64047563    
       26760   1.69991887       1.73678660       1.64507353    
       26820   1.69710815       1.73678660       1.64955699    
       26880   1.70263886       1.73889446       1.65393746    
       26940   1.69322217       1.73889446       1.65801811    
       27000   1.68102705       1.74157143       1.66194558    
       27060   1.67702699       1.74157143       1.66586447    
       27120   1.68141663       1.74491549       1.66983664    
       27180   1.67761111       1.74491549       1.67387342    
       27240   1.66999996       1.74888980       1.67784071    
       27300   1.66216218       1.74888980       1.68165398    
       27360   1.66122222       1.75332284       1.68532574    
       27420   1.64972973       1.75332284       1.68893456    
       27480   1.64008105       1.75790298       1.69237447    
       27540   1.62918913       1.75790298       1.69568253    
       27600   1.62247217       1.76257467       1.69891226    
       27660   1.61210811       1.76257467       1.70208955    
       27720   1.59632432       1.76719975       1.70527577    
       27780   1.58567572       1.76719975       1.70837498    
       27840   1.57683337       1.77183688       1.71136248    
       27900   1.57011116       1.77183688       1.71426606    
       27960   1.56675673       1.77690256       1.71698749    
       28020   1.55737841       1.77690256       1.71953809    
       28080   1.55575001       1.78196204       1.72194302    
       28140   1.55186486       1.78196204       1.72423220    
       28200   1.54560530       1.78657615       1.72655511    
       28260   1.54657900       1.78657615       1.72884440    
       28320   1.54657900       1.79111624       1.73111236    
       28380   1.54523683       1.79111624       1.73331428    
       28440   1.54557896       1.79606819       1.73543060    
       28500   1.54678953       1.79606819       1.73744512    
       28560   1.54678953       1.80114901       1.73940158    
       28620   1.54713154       1.80114901       1.74123311    
       28680   1.54768419       1.80607426       1.57251072    
       28740   1.54123688       1.80607426       1.56823730    
       28800   1.53735137       1.81101942       1.56412280    
       28860   1.53315794       1.81101942       1.56025672    
       28920   1.53602564       1.81617486       1.55649078    
       28980   1.53832495       1.81617486       1.55317652    
       29040   1.54246342       1.82150757       1.55038857    
       29100   1.54246342       1.82150757       1.54817557    
