 20181220
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       32280   86.7977295       29.7504387       75.4000015    
       32340   86.7977295       29.7504387       75.4000015    
       32400   86.7659073       29.9191303       75.4000015    
       32460   86.7659073       29.9191303       75.4000015    
       32520   86.6522751       29.7946548       75.4000015    
       32580   86.6522751       29.7946548       75.4000015    
       32640   86.4000015       29.4985466       75.4000015    
       32700   86.4000015       29.4985466       75.4000015    
       32760   86.1886368       29.1906757       75.4000015    
       32820   86.1386337       29.1906757       75.4000015    
       32880   85.8499985       29.0284157       75.4000015    
       32940   85.8499985       29.0284157       75.4000015    
       33000   85.5295486       29.2557888       75.4000015    
       33060   85.5022736       29.2557888       75.4000015    
       33120   85.3681793       29.7317734       75.4000015    
       33180   85.3681793       29.7317734       75.4000015    
       33240   85.1454544       30.2029362       75.4000015    
       33300   84.8568192       30.2029362       75.4000015    
       33360   84.7909088       30.6145191       75.4000015    
       33420   84.7909088       30.6145191       75.4000015    
       33480   84.7227249       31.1513348       75.4000015    
       33540   84.5840912       31.1513348       75.4000015    
       33600   84.5577774       31.3746033       75.4000015    
       33660   84.4136353       31.3746033       75.4000015    
       33720   84.3636398       31.7068462       75.4000015    
       33780   84.2325592       31.7068462       75.4000015    
       33840   84.2325592       32.2240448       75.4000015    
       33900   84.2255783       32.2240448       75.4000015    
       33960   84.1325607       32.5728683       75.4000015    
       34020   84.0142822       32.5728683       75.4000015    
       34080   84.0976715       32.8814468       75.4000015    
       34140   83.9860458       32.8814468       75.4000015    
       34200   84.1068192       33.1571236       75.4000015    
       34260   83.9976730       33.1571236       75.4000015    
       34320   84.0209274       33.4834747       75.4000015    
       34380   84.0418625       33.4834747       75.4000015    
       34440   84.0840912       33.8817444       75.4000015    
       34500   83.8348846       33.8817444       75.4000015    
       34560   83.9046478       34.3356590       75.4000015    
       34620   84.0232544       34.3356590       75.4000015    
       34680   84.1045456       34.9637566       75.4000015    
       34740   84.0441895       34.9637566       75.4000015    
       34800   84.0534897       35.6910248       75.4000015    
       34860   83.9837189       35.6910248       75.4000015    
       34920   83.9977264       36.1717110       75.4000015    
       34980   83.9886398       36.1717110       75.4000015    
       35040   83.8627930       36.2616844       75.4000015    
       35100   83.8642883       36.2616844       75.4000015    
       35160   83.8642883       36.4154396       75.4000015    
       35220   83.8119049       36.4154396       75.4000015    
       35280   83.7682953       36.5657425       75.4000015    
       35340   83.9439011       36.5657425       75.4000015    
       35400   84.0642853       36.7993584       75.4000015    
       35460   84.0952377       36.7993584       75.4000015    
       35520   84.0195160       36.9971962       75.4000015    
       35580   84.0195160       36.9971962       75.4000015    
       35640   83.8899994       37.0401611       75.4000015    
       35700   83.8641052       37.0401611       75.4000015    
       35760   83.7447357       37.2243919       75.4000015    
       35820   83.7447357       37.2243919       75.4000015    
       35880   83.6128235       37.7577171       88.8000031    
       35940   83.2410278       37.7577171       88.8000031    
       36000   83.3078918       38.5094872       88.8000031    
       36060   83.3263168       38.5094872       88.8000031    
       36120   83.1897430       39.3020821       88.8000031    
       36180   83.0153809       39.3020821       88.8000031    
       36240   82.8974380       40.1612625       88.8000031    
       36300   83.0473709       40.1612625       88.8000031    
       36360   82.8153839       41.0508804       88.8000031    
       36420   82.9025650       41.0508804       88.8000031    
       36480   82.7333298       41.8700676       88.8000031    
       36540   82.9078979       41.8700676       88.8000031    
       36600   82.9078979       42.4511642       88.8000031    
       36660   82.9973679       42.4511642       88.8000031    
       36720   82.7736816       42.7842255       88.8000031    
       36780   82.8675690       42.7842255       88.8000031    
       36840   82.7184219       43.0034714       88.8000031    
       36900   82.6184235       43.0034714       88.8000031    
       36960   82.7684174       43.3169212       88.8000031    
       37020   82.7918930       43.3169212       88.8000031    
       37080   82.7552643       43.5210342       88.8000031    
       37140   82.8421021       43.5210342       88.8000031    
       37200   82.9157867       43.6000175       88.8000031    
       37260   82.9027023       43.6000175       88.8000031    
       37320   83.0078964       43.8079796       88.8000031    
       37380   83.0105286       43.8079796       88.8000031    
       37440   83.0205154       43.8455544       88.8000031    
       37500   83.0205154       43.8455544       88.8000031    
       37560   82.9051285       44.0679474       88.8000031    
       37620   82.7256393       44.0679474       88.8000031    
       37680   82.7024994       44.6030960       88.8000031    
       37740   82.5769196       44.6030960       88.8000031    
       37800   82.5564117       45.0007973       88.8000031    
       37860   82.3974380       45.0007973       88.8000031    
       37920   82.3750000       45.4049416       88.8000031    
       37980   82.1871796       45.4049416       88.8000031    
       38040   82.1666641       46.2036324       88.8000031    
       38100   82.1538467       46.2036324       88.8000031    
       38160   82.2874985       47.1190796       88.8000031    
       38220   82.1307678       47.1190796       88.8000031    
       38280   81.8564072       47.7594681       88.8000031    
       38340   81.7461548       47.7594681       88.8000031    
       38400   81.8625031       48.0445786       88.8000031    
       38460   81.7717972       48.0445786       88.8000031    
       38520   81.7487183       47.9306602       88.8000031    
       38580   81.7640991       47.9306602       88.8000031    
       38640   81.6102600       47.9574127       88.8000031    
       38700   81.6102600       47.9574127       88.8000031    
       38760   81.5550003       48.0266724       88.8000031    
       38820   81.5365829       48.0266724       88.8000031    
       38880   81.3487778       47.7918739       88.8000031    
       38940   81.3487778       47.7918739       88.8000031    
       39000   81.0000000       48.0202370       88.8000031    
       39060   80.6560974       48.0202370       88.8000031    
       39120   80.2609787       48.7275047       88.8000031    
       39180   80.2609787       48.7275047       88.8000031    
       39240   79.9880981       49.7758636       88.8000031    
       39300   79.8186035       49.7758636       88.8000031    
       39360   79.7818146       50.9301147       88.8000031    
       39420   79.7818146       50.9301147       88.8000031    
       39480   79.6755524       51.9403839       89.3000031    
       39540   79.5711136       51.9403839       89.3000031    
       39600   79.3488922       52.5448189       89.3000031    
       39660   79.3488922       52.5448189       89.3000031    
       39720   78.9511108       52.7590256       89.3000031    
       39780   78.5266647       52.7590256       89.3000031    
       39840   78.2622223       53.0213013       89.3000031    
       39900   78.1844482       53.0213013       89.3000031    
       39960   78.1844482       53.1910286       89.3000031    
       40020   78.0177765       53.1910286       89.3000031    
       40080   77.8755569       53.3653412       89.3000031    
       40140   77.6977768       53.3653412       89.3000031    
       40200   77.6977768       53.9259605       89.3000031    
       40260   77.4847794       53.9259605       89.3000031    
       40320   77.2891312       54.6995773       89.3000031    
       40380   77.1434784       54.6995773       89.3000031    
       40440   77.1434784       55.3858948       89.3000031    
       40500   76.7304382       55.3858948       89.3000031    
       40560   76.5586929       56.0837898       89.3000031    
       40620   76.5533371       56.0837898       89.3000031    
       40680   76.3282623       56.8513069       89.3000031    
       40740   75.8434753       56.8513069       89.3000031    
       40800   75.5999985       57.8349304       89.3000031    
       40860   75.2511139       57.8349304       89.3000031    
       40920   74.9456558       58.8752632       89.3000031    
       40980   74.5195618       58.8752632       89.3000031    
       41040   74.3133316       59.9601173       89.3000031    
       41100   73.9044418       59.9601173       89.3000031    
       41160   73.8239136       61.1369209       89.3000031    
       41220   73.4739151       61.1369209       89.3000031    
       41280   73.2799988       62.1931953       89.3000031    
       41340   73.1755524       62.1931953       89.3000031    
       41400   73.2260895       63.1598587       89.3000031    
       41460   73.0999985       63.1598587       89.3000031    
       41520   72.8777771       64.4083023       89.3000031    
       41580   72.7577744       64.4083023       89.3000031    
       41640   73.0434799       65.7370682       89.3000031    
       41700   72.8717422       65.7370682       89.3000031    
       41760   72.5933304       66.7232742       89.3000031    
       41820   72.5000000       66.7232742       89.3000031    
