 20190501
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       28680   51.3772736       33.4815292       66.5500031    
       28740   51.4533348       33.4815292       66.5500031    
       28800   51.5977783       33.3679924       66.5500031    
       28860   51.5272713       33.3679924       66.5500031    
       28920   51.4545441       32.9300003       66.5500031    
       28980   51.2363625       32.9300003       66.5500031    
       29040   51.1644440       32.4259720       66.5500031    
       29100   50.8844452       32.4259720       66.5500031    
       29160   50.8159103       32.2551422       66.5500031    
       29220   50.6159096       32.2551422       66.5500031    
       29280   50.7688904       31.9732704       66.5500031    
       29340   50.5777779       31.9732704       66.5500031    
       29400   50.5777779       31.7410069       66.5500031    
       29460   50.4066658       31.7410069       66.5500031    
       29520   50.5195656       31.4987850       66.5500031    
       29580   50.7595749       31.4987850       66.5500031    
       29640   50.7021751       31.5401936       66.5500031    
       29700   50.8108711       31.5401936       66.5500031    
       29760   51.2239113       31.8517075       66.5500031    
       29820   51.4382973       31.8517075       66.5500031    
       29880   51.4434776       32.2767029       66.5500031    
       29940   51.7043495       32.2767029       66.5500031    
       30000   51.6782608       32.5498276       66.5500031    
       30060   51.9234047       32.5498276       66.5500031    
       30120   51.6695671       32.4691200       66.5500031    
       30180   51.4347839       32.4691200       66.5500031    
       30240   51.2478256       32.4045601       66.5500031    
       30300   51.3744698       32.4045601       66.5500031    
       30360   51.2065201       32.7315903       66.5500031    
       30420   51.1043472       32.7315903       66.5500031    
       30480   51.1173897       32.5359840       66.5500031    
       30540   51.1173897       32.5359840       66.5500031    
       30600   51.0978279       31.9849472       66.5500031    
       30660   51.1891289       31.9849472       66.5500031    
       30720   51.0844460       31.6311111       66.5500031    
       30780   51.0844460       31.6311111       66.5500031    
       30840   50.9795456       31.6029224       66.5500031    
       30900   50.8454552       31.6029224       66.5500031    
       30960   50.5090904       32.1035728       66.5500031    
       31020   50.3204536       32.1035728       66.5500031    
       31080   50.3204536       32.6298141       66.5500031    
       31140   50.4022713       32.6298141       66.5500031    
       31200   50.5886345       33.3707352       66.5500031    
       31260   50.6022720       33.3707352       66.5500031    
       31320   50.6022720       33.7902794       66.5500031    
       31380   50.6931801       33.7902794       66.5500031    
       31440   50.9522743       33.8041039       66.5500031    
       31500   51.1863632       33.8041039       66.5500031    
       31560   51.1863632       33.6479874       66.5500031    
       31620   51.1500015       33.6479874       66.5500031    
       31680   51.3840904       33.6132584       66.5500031    
       31740   51.4727287       33.6132584       66.5500031    
       31800   51.4727287       33.7452965       66.5500031    
       31860   51.4863625       33.7452965       66.5500031    
       31920   51.4954529       34.1385269       66.5500031    
       31980   51.7204552       34.1385269       66.5500031    
       32040   51.7204552       34.6948624       66.5500031    
       32100   51.5272713       34.6948624       66.5500031    
       32160   51.4590912       35.1969414       66.5500031    
       32220   51.6250000       35.1969414       66.5500031    
       32280   51.6250000       35.6415405       49.4000015    
       32340   51.7511635       35.6415405       49.4000015    
       32400   51.6785698       35.8334198       49.4000015    
       32460   50.5285721       35.8334198       49.4000015    
       32520   50.5285721       35.8292465       49.4000015    
       32580   49.6714287       35.8292465       49.4000015    
       32640   48.8904762       36.0375824       49.4000015    
       32700   48.1476173       36.0375824       49.4000015    
       32760   48.3707314       36.7988319       49.4000015    
       32820   47.7690468       36.7988319       49.4000015    
       32880   47.2380943       37.0533943       49.4000015    
       32940   46.9878044       37.0533943       49.4000015    
       33000   46.3707314       37.4143600       49.4000015    
       33060   45.8190460       37.4143600       49.4000015    
       33120   45.1571426       37.9176102       49.4000015    
       33180   44.2119064       37.9176102       49.4000015    
       33240   43.7829285       38.8218079       49.4000015    
       33300   43.1952362       38.8218079       49.4000015    
       33360   42.0547638       39.6941376       49.4000015    
       33420   40.9642868       39.6941376       49.4000015    
       33480   40.4682922       40.2376823       49.4000015    
       33540   39.8142853       40.2376823       49.4000015    
       33600   38.9714279       40.5648117       49.4000015    
       33660   38.0976181       40.5648117       49.4000015    
       33720   37.4853668       40.8718948       49.4000015    
       33780   37.1380959       40.8718948       49.4000015    
       33840   36.1642876       41.7148476       49.4000015    
       33900   35.4785728       41.7148476       49.4000015    
       33960   34.9487801       42.5381546       49.4000015    
       34020   34.9738083       42.5381546       49.4000015    
       34080   34.3904762       42.7769432       49.4000015    
       34140   33.5690460       42.7769432       49.4000015    
       34200   33.5690460       43.1325073       49.4000015    
       34260   32.9476204       43.1325073       49.4000015    
       34320   31.9880943       43.9917870       49.4000015    
       34380   32.1232567       43.9917870       49.4000015    
