 20190618
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       25080   42.1521721       57.0273514       47.7999992    
       25140   42.8326073       57.0273514       47.7999992    
       25200   42.8600006       57.2481308       47.7999992    
       25260   43.4822235       57.2481308       47.7999992    
       25320   43.8934784       57.5941048       47.7999992    
       25380   44.3543472       57.5941048       47.7999992    
       25440   44.4577789       58.0694427       47.7999992    
       25500   44.7717400       58.0694427       47.7999992    
       25560   44.6956520       58.6991997       47.7999992    
       25620   45.1434784       58.6991997       47.7999992    
       25680   45.2000008       59.4071007       47.7999992    
       25740   45.4978256       59.4071007       47.7999992    
       25800   45.4347839       59.9366531       47.7999992    
       25860   45.5021744       59.9366531       47.7999992    
       25920   45.5022240       60.0876961       47.7999992    
       25980   45.8695641       60.0876961       47.7999992    
       26040   46.1891289       60.0294571       47.7999992    
       26100   46.5543480       60.0294571       47.7999992    
       26160   46.4311104       60.1093292       47.7999992    
       26220   46.7695656       60.1093292       47.7999992    
       26280   46.7822227       60.3823433       47.7999992    
       26340   47.2844429       60.3823433       47.7999992    
       26400   47.5088882       60.7490425       47.7999992    
       26460   47.9173927       60.7490425       47.7999992    
       26520   48.2111130       61.0313911       47.7999992    
       26580   48.7488899       61.0313911       47.7999992    
       26640   49.0777779       61.2353096       47.7999992    
       26700   49.3673897       61.2353096       47.7999992    
       26760   49.6066666       61.5622292       47.7999992    
       26820   49.9977760       61.5622292       47.7999992    
       26880   50.9599991       62.0858421       47.7999992    
       26940   51.4239120       62.0858421       47.7999992    
       27000   51.6533318       62.6323166       47.7999992    
       27060   52.5466652       62.6323166       47.7999992    
       27120   53.5533333       62.9651489       47.7999992    
       27180   54.5044441       62.9651489       47.7999992    
       27240   54.5044441       63.2187309       47.7999992    
       27300   55.4666672       63.2187309       47.7999992    
       27360   55.9795456       63.4374619       47.7999992    
       27420   56.7883720       63.4374619       47.7999992    
       27480   57.0977287       63.6377640       47.7999992    
       27540   58.0906982       63.6377640       47.7999992    
       27600   59.4046516       63.9328079       47.7999992    
       27660   60.8488388       63.9328079       47.7999992    
       27720   61.0272713       64.4105682       47.7999992    
       27780   61.9000015       64.4105682       47.7999992    
       27840   63.0581398       65.0948486       47.7999992    
       27900   63.9116287       65.0948486       47.7999992    
       27960   63.6500015       65.6579742       47.7999992    
       28020   64.5000000       65.6579742       47.7999992    
       28080   64.5162811       65.9301300       47.7999992    
       28140   64.5568161       65.9301300       47.7999992    
       28200   64.4477310       65.9959564       47.7999992    
       28260   64.4093018       65.9959564       47.7999992    
       28320   64.5093002       66.0219955       47.7999992    
