 20190104
 Seconds  Measures(GLF-%)  Meso-NH(GLF-%)  FORECAST_AR(GLF-%)
       32280   45.4749985       27.7227097       60.0000000    
       32340   44.9524994       27.7227097       60.0000000    
       32400   45.1450005       27.9851990       60.0000000    
       32460   45.1450005       27.9851990       60.0000000    
       32520   44.4975014       28.4103661       60.0000000    
       32580   43.1949997       28.4103661       60.0000000    
       32640   42.1300011       29.1628361       60.0000000    
       32700   42.1300011       29.1628361       60.0000000    
       32760   41.6725006       29.6023083       60.0000000    
       32820   41.2900009       29.6023083       60.0000000    
       32880   41.4121933       30.2123871       60.0000000    
       32940   40.8400002       30.2123871       60.0000000    
       33000   40.1150017       31.5857201       60.0000000    
       33060   39.2400017       31.5857201       60.0000000    
       33120   38.9902420       33.0200500       60.0000000    
       33180   38.4775009       33.0200500       60.0000000    
       33240   37.8624992       34.4520683       60.0000000    
       33300   37.2900009       34.4520683       60.0000000    
       33360   36.3750000       35.7469940       60.0000000    
       33420   36.3750000       35.7469940       60.0000000    
       33480   35.5099983       36.9376450       60.0000000    
       33540   34.9625015       36.9376450       60.0000000    
       33600   34.6025009       38.4909286       60.0000000    
       33660   34.6025009       38.4909286       60.0000000    
       33720   34.7350006       40.2861023       60.0000000    
       33780   33.9049988       40.2861023       60.0000000    
       33840   33.3538475       41.9850006       60.0000000    
       33900   33.8224983       41.9850006       60.0000000    
       33960   33.7200012       43.7340088       60.0000000    
       34020   34.2425003       43.7340088       60.0000000    
       34080   34.2425003       45.6466942       60.0000000    
       34140   34.5625000       45.6466942       60.0000000    
       34200   34.9682922       47.6540985       60.0000000    
       34260   34.9166679       47.6540985       60.0000000    
       34320   34.9166679       49.4628983       60.0000000    
       34380   35.2441864       49.4628983       60.0000000    
       34440   35.4772720       50.7472153       60.0000000    
       34500   35.5488892       50.7472153       60.0000000    
       34560   35.5488892       52.0996437       60.0000000    
       34620   35.6244431       52.0996437       60.0000000    
       34680   35.5804329       53.9135361       60.0000000    
       34740   36.2195663       53.9135361       60.0000000    
       34800   36.2799988       55.1398392       60.0000000    
       34860   37.1644440       55.1398392       60.0000000    
       34920   37.4043465       56.3204384       60.0000000    
       34980   38.3543472       56.3204384       60.0000000    
       35040   38.8333321       57.3696709       60.0000000    
       35100   39.2244453       57.3696709       60.0000000    
       35160   39.4195671       58.2410049       60.0000000    
       35220   39.9782600       58.2410049       60.0000000    
       35280   40.9000015       59.1817589       60.0000000    
       35340   40.9444427       59.1817589       60.0000000    
       35400   41.0304337       60.1963005       60.0000000    
       35460   41.4913025       60.1963005       60.0000000    
       35520   42.1152191       61.1562691       60.0000000    
       35580   42.1355553       61.1562691       60.0000000    
       35640   42.6456528       62.1683960       60.0000000    
       35700   43.3891296       62.1683960       60.0000000    
       35760   43.5422211       62.9857254       60.0000000    
       35820   44.5688896       62.9857254       60.0000000    
       35880   44.9782600       63.8871613       42.4249992    
       35940   45.0888901       63.8871613       42.4249992    
