 20181018
 Seconds  Measures(RH-%)  Meso-NH(RH-%)  FORECAST_AR(RH-%)
        7260   5.50819683       6.98111486       5.00000000    
        7320   5.50819683       6.97032690       5.00000000    
        7380   5.50819683       6.96435928       5.00000000    
        7440   5.47540998       6.96393585       5.00000000    
        7500   5.45901632       6.96690512       5.00000000    
        7560   5.45901632       6.97211933       5.00000000    
        7620   5.45901632       6.97909737       5.00000000    
        7680   5.49180317       6.98447752       5.00000000    
        7740   5.50819683       6.98196316       5.00000000    
        7800   5.54098368       6.96387148       5.00000000    
        7860   5.50819683       6.92776060       5.00000000    
        7920   5.50819683       6.88415861       5.00000000    
        7980   5.49180317       6.84404993       5.00000000    
        8040   5.45901632       6.81125927       5.00000000    
        8100   5.45901632       6.78543377       5.00000000    
        8160   5.44262314       6.76526117       5.00000000    
        8220   5.40983629       6.74877882       5.00000000    
        8280   5.40983629       6.73364067       5.00000000    
        8340   5.40983629       6.71787596       5.00000000    
        8400   5.37704897       6.70085526       5.00000000    
        8460   5.36065578       6.68269920       5.00000000    
        8520   5.32786894       6.66327906       5.00000000    
        8580   5.29508209       6.64242649       5.00000000    
        8640   5.29508209       6.62092781       5.00000000    
        8700   5.29508209       6.59918356       5.00000000    
        8760   5.26229525       6.57594872       5.00000000    
        8820   5.24590158       6.54942608       5.00000000    
        8880   5.24590158       6.51874256       5.00000000    
        8940   5.22950840       6.48489380       5.00000000    
        9000   5.24590158       6.45130682       5.00000000    
        9060   5.27868843       6.42268610       5.00000000    
        9120   5.31147528       6.40357399       5.00000000    
        9180   5.31147528       6.39881849       5.00000000    
        9240   5.29508209       6.41328573       5.00000000    
        9300   5.27868843       6.44930410       5.00000000    
        9360   5.26229525       6.50375557       5.00000000    
        9420   5.26229525       6.57154322       5.00000000    
        9480   5.26229525       6.64797640       5.00000000    
        9540   5.22950840       6.72844791       5.00000000    
        9600   5.22950840       6.80740738       5.00000000    
        9660   5.22950840       6.88090849       5.00000000    
        9720   5.19672108       6.94778299       5.00000000    
        9780   5.11475420       7.00939322       5.00000000    
        9840   5.06557369       7.06921482       5.00000000    
        9900   5.04918051       7.13197327       5.00000000    
        9960   5.03278685       7.20209265       5.00000000    
       10020   5.01639366       7.28196239       5.00000000    
       10080   4.98360634       7.37145901       5.00000000    
       10140   4.91803265       7.46797609       5.00000000    
       10200   4.90163946       7.56686354       5.00000000    
       10260   4.91803265       7.66104460       5.00000000    
       10320   4.91803265       7.74443531       5.00000000    
       10380   4.91803265       7.81732130       5.00000000    
       10440   4.88524580       7.88460827       5.00000000    
       10500   4.86885262       7.94878960       5.00000000    
       10560   4.83606577       8.00991154       5.00000000    
       10620   4.81967211       8.06771755       5.00000000    
       10680   4.86885262       8.12115479       5.00000000    
       10740   4.95081949       8.16989708       5.00000000    
       10800   4.98360634       8.21426964       5.00000000    
       10860   4.98360634       8.25483513       5.00000000    
       10920   4.98360634       8.29262066       5.00000000    
       10980   4.95081949       8.32831669       5.00000000    
       11040   4.95081949       8.36191654       5.00000000    
       11100   4.95081949       8.39345455       5.00000000    
       11160   4.98360634       8.42313385       5.00000000    
       11220   5.01639366       8.45142841       5.00000000    
       11280   5.03278685       8.47906876       5.00000000    
       11340   5.03278685       8.50647354       5.00000000    
       11400   5.08196735       8.53383923       5.00000000    
       11460   5.08196735       8.55976009       5.00000000    
       11520   5.08196735       8.57999516       5.00000000    
       11580   5.04918051       8.59090996       5.00000000    
       11640   5.06557369       8.59189701       5.00000000    
       11700   5.11475420       8.58384418       5.00000000    
       11760   5.14754105       8.56739998       5.00000000    
       11820   5.13114738       8.54557991       5.00000000    
       11880   5.18032789       8.52063084       5.00000000    
       11940   5.21311474       8.49279213       5.00000000    
       12000   5.26229525       8.46206474       5.00000000    
       12060   5.29508209       8.42916679       5.00000000    
       12120   5.27868843       8.39470673       5.00000000    
       12180   5.26229525       8.35976601       5.00000000    
       12240   5.26229525       8.32522488       5.00000000    
       12300   5.27868843       8.29101944       5.00000000    
       12360   5.24590158       8.25741482       5.00000000    
       12420   5.27868843       8.22530842       5.00000000    
       12480   5.27868843       8.19538403       5.00000000    
       12540   5.26229525       8.16729641       5.00000000    
       12600   5.24590158       8.13925743       5.00000000    
       12660   5.21311474       8.10755253       5.00000000    
       12720   5.18032789       8.06716061       5.00000000    
       12780   5.18032789       8.01360989       5.00000000    
       12840   5.19672108       7.94388771       5.00000000    
       12900   5.22950840       7.85791731       5.00000000    
       12960   5.21311474       7.75949621       5.00000000    
       13020   5.21311474       7.65481234       5.00000000    
       13080   5.18032789       7.55097389       5.00000000    
       13140   5.16393423       7.45485830       5.00000000    
       13200   5.19672108       7.37276649       5.00000000    
       13260   5.19672108       7.30720472       5.00000000    
       13320   5.16393423       7.25420094       5.00000000    
       13380   5.14754105       7.20593929       5.00000000    
       13440   5.14754105       7.15463018       5.00000000    
       13500   5.13114738       7.09413815       5.00000000    
       13560   5.13114738       7.02056217       5.00000000    
       13620   5.11475420       6.93294096       5.00000000    
       13680   5.11475420       6.83325195       5.00000000    
       13740   5.11475420       6.72531748       5.00000000    
       13800   5.14754105       6.61327600       5.00000000    
       13860   5.13114738       6.49971104       5.00000000    
       13920   5.09836054       6.38600111       5.00000000    
       13980   5.06557369       6.27305079       5.00000000    
       14040   5.03278685       6.16113138       5.00000000    
       14100   5.01639366       6.05081224       5.00000000    
       14160   4.96721315       5.94350338       5.00000000    
       14220   4.93442631       5.84092140       5.00000000    
       14280   4.91803265       5.74465704       5.00000000    
       14340   4.83606577       5.65606594       5.00000000    
       14400   4.77049160       5.57607555       5.00000000    
       14460   4.72131157       5.50513506       5.00000000    
       14520   4.70491791       5.44339657       5.00000000    
       14580   4.70491791       5.39061069       5.00000000    
       14640   4.70491791       5.34638119       5.00000000    
       14700   4.67213106       5.31012106       5.00000000    
       14760   4.65573788       5.28078794       5.00000000    
       14820   4.59016371       5.25661993       5.00000000    
       14880   4.50819683       5.23527813       5.00000000    
       14940   4.45901632       5.21428251       5.00000000    
       15000   4.39344263       5.19177675       5.00000000    
       15060   4.32786894       5.16562605       5.00000000    
       15120   4.29508209       5.13389397       5.00000000    
       15180   4.27868843       5.09777689       5.00000000    
       15240   4.27868843       5.06127930       5.00000000    
       15300   4.24590158       5.02584743       5.00000000    
       15360   4.18032789       4.99263239       5.00000000    
       15420   4.11475420       4.96323013       5.00000000    
       15480   4.09836054       4.93930435       5.00000000    
       15540   4.04918051       4.92277622       5.00000000    
       15600   4.00000000       4.91481924       5.00000000    
       15660   3.93442631       4.91503572       5.00000000    
       15720   3.90163946       4.92223930       5.00000000    
       15780   3.90163946       4.93399858       5.00000000    
       15840   3.91803288       4.94686842       5.00000000    
       15900   3.90163946       4.95812273       5.00000000    
       15960   3.85245895       4.96645498       5.00000000    
       16020   3.85245895       4.97186756       5.00000000    
       16080   3.80327868       4.97429991       5.00000000    
       16140   3.78688526       4.97343445       5.00000000    
       16200   3.77049184       4.96948862       5.00000000    
       16260   3.75409842       4.96410036       5.00000000    
       16320   3.73770499       4.95906496       5.00000000    
       16380   3.72131157       4.95496559       5.00000000    
       16440   3.67213106       4.95154333       5.00000000    
       16500   3.62295079       4.94835949       5.00000000    
       16560   3.57377052       4.94513416       5.00000000    
       16620   3.57377052       4.94178009       5.00000000    
       16680   3.54098368       4.93834686       5.00000000    
       16740   3.52459025       4.93466043       5.00000000    
       16800   3.49180317       4.93066883       5.00000000    
       16860   3.44262290       4.92713690       5.00000000    
       16920   3.39344263       4.92659140       5.00000000    
       16980   3.39344263       4.93311501       5.00000000    
       17040   3.39344263       4.94982672       5.00000000    
       17100   3.39344263       4.97635126       5.00000000    
       17160   3.39344263       5.00857258       5.00000000    
       17220   3.37704921       5.04121685       5.00000000    
       17280   3.36065578       5.07306290       5.00000000    
       17340   3.32786894       5.10589027       5.00000000    
       17400   3.31147552       5.14043236       5.00000000    
       17460   3.27868843       5.17614222       5.00000000    
