 20181125
 Seconds  Measures(RH-%)  Meso-NH(RH-%)  FORECAST_AR(RH-%)
        7200   12.7213116       18.0875683       12.0000000    
        7260   12.7377052       18.0118122       12.0000000    
        7320   12.7704916       17.9404163       12.0000000    
        7380   12.8032789       17.8761311       12.0000000    
        7440   12.8032789       17.8228016       12.0000000    
        7500   12.7868853       17.7854595       12.0000000    
        7560   12.7540979       17.7651253       12.0000000    
        7620   12.7377052       17.7558765       12.0000000    
        7680   12.7213116       17.7493572       12.0000000    
        7740   12.7213116       17.7419949       12.0000000    
        7800   12.7049179       17.7329025       12.0000000    
        7860   12.7049179       17.7236462       12.0000000    
        7920   12.7049179       17.7189312       12.0000000    
        7980   12.6885242       17.7233124       12.0000000    
        8040   12.6557379       17.7366524       12.0000000    
        8100   12.6557379       17.7568378       12.0000000    
        8160   12.6557379       17.7822952       12.0000000    
        8220   12.6393442       17.8111515       12.0000000    
        8280   12.6229506       17.8418102       12.0000000    
        8340   12.5737705       17.8733025       12.0000000    
        8400   12.5737705       17.9044647       12.0000000    
        8460   12.5081968       17.9354572       12.0000000    
        8520   12.4426231       17.9668350       12.0000000    
        8580   12.4426231       17.9982986       12.0000000    
        8640   12.4262295       18.0287800       12.0000000    
        8700   12.3934422       18.0562267       12.0000000    
        8760   12.4098358       18.0792675       12.0000000    
        8820   12.4426231       18.0969849       12.0000000    
        8880   12.4590168       18.1082268       12.0000000    
        8940   12.4426231       18.1132412       12.0000000    
        9000   12.4262295       18.1143799       12.0000000    
        9060   12.4426231       18.1142673       12.0000000    
        9120   12.4754095       18.1137161       12.0000000    
        9180   12.5081968       18.1124306       12.0000000    
        9240   12.5081968       18.1093082       12.0000000    
        9300   12.5245905       18.1046143       12.0000000    
        9360   12.5573769       18.0993690       12.0000000    
        9420   12.6065578       18.0939064       12.0000000    
        9480   12.6557379       18.0886765       12.0000000    
        9540   12.6885242       18.0880623       12.0000000    
        9600   12.6885242       18.0954037       12.0000000    
        9660   12.6885242       18.1087914       12.0000000    
        9720   12.6885242       18.1245575       12.0000000    
