 20190321
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28680   5.77170467       8.97376347       7.40749979    
       28740   5.77170467       8.97376347       7.40749979    
       28800   5.79677296       8.95663452       7.40749979    
       28860   5.82868195       8.95663452       7.40749979    
       28920   5.85809088       8.94020557       7.40749979    
       28980   5.85809088       8.94020557       7.40749979    
       29040   5.89659071       8.91746807       7.40749979    
       29100   5.93570471       8.91746807       7.40749979    
       29160   5.96804523       8.88517284       7.40749979    
       29220   5.98839521       8.88517284       7.40749979    
       29280   6.00306797       8.85471153       7.40749979    
       29340   6.08806801       8.85471153       7.40749979    
       29400   6.18534088       8.82855415       7.40749979    
       29460   6.20990705       8.82855415       7.40749979    
       29520   6.26059103       8.80522251       7.40749979    
       29580   6.31465912       8.80522251       7.40749979    
       29640   6.30284071       8.78579235       7.40749979    
       29700   6.30284071       8.78579235       7.40749979    
       29760   6.30690908       8.77322960       7.40749979    
       29820   6.28913641       8.77322960       7.40749979    
       29880   6.31015921       8.76730251       7.40749979    
       29940   6.31015921       8.76730251       7.40749979    
       30000   6.32436371       8.76599884       7.40749979    
       30060   6.36145449       8.76599884       7.40749979    
       30120   6.41972733       8.76411724       7.40749979    
       30180   6.41972733       8.76411724       7.40749979    
       30240   6.44356823       8.76011372       7.40749979    
       30300   6.44631100       8.76011372       7.40749979    
       30360   6.45877790       8.75941753       7.40749979    
       30420   6.44665909       8.75941753       7.40749979    
       30480   6.41313648       8.75407696       7.40749979    
       30540   6.39534092       8.75407696       7.40749979    
       30600   6.37544441       8.73273563       7.40749979    
       30660   6.37544441       8.73273563       7.40749979    
       30720   6.35443497       8.71611309       7.40749979    
       30780   6.37284803       8.71611309       7.40749979    
       30840   6.36832619       8.71718025       7.40749979    
       30900   6.36832619       8.71718025       7.40749979    
       30960   6.37556505       8.71824265       7.40749979    
       31020   6.40506506       8.71824265       7.40749979    
       31080   6.48419571       8.71295452       7.40749979    
