 20190608
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   3.40697289       6.45505333       3.86599994    
       25140   3.38977766       6.45505333       3.86599994    
       25200   3.39045715       6.43247271       3.86599994    
       25260   3.37235284       6.43247271       3.86599994    
       25320   3.36657143       6.40961218       3.86599994    
       25380   3.32511425       6.40961218       3.86599994    
       25440   3.29822850       6.39192724       3.86599994    
       25500   3.29822850       6.39192724       3.86599994    
       25560   3.30142856       6.37929964       3.86599994    
       25620   3.27051425       6.37929964       3.86599994    
       25680   3.22897148       6.36477137       3.86599994    
       25740   3.17879415       6.36477137       3.86599994    
       25800   3.15974283       6.34752083       3.86599994    
       25860   3.09297132       6.34752083       3.86599994    
       25920   3.02505708       6.33223486       3.86599994    
       25980   3.00052786       6.33223486       3.86599994    
       26040   2.98994279       6.32269859       3.86599994    
       26100   2.94865704       6.32269859       3.86599994    
       26160   2.90217137       6.31048727       3.86599994    
       26220   2.89800000       6.31048727       3.86599994    
       26280   2.88114285       6.29274845       3.86599994    
       26340   2.86039996       6.29274845       3.86599994    
       26400   2.83325720       6.27662373       3.86599994    
       26460   2.84824991       6.27662373       3.86599994    
       26520   2.84028578       6.25856400       3.86599994    
       26580   2.84685707       6.25856400       3.86599994    
       26640   2.87247229       6.23475647       3.86599994    
       26700   2.86039996       6.23475647       3.86599994    
       26760   2.87942863       6.21295118       3.86599994    
       26820   2.88442850       6.21295118       3.86599994    
       26880   2.89938879       6.19398403       3.86599994    
       26940   2.89938879       6.19398403       3.86599994    
       27000   2.90829730       6.17589569       3.86599994    
       27060   2.92710519       6.17589569       3.86599994    
       27120   2.92710519       6.16248703       3.86599994    
       27180   2.94333339       6.16248703       3.86599994    
       27240   2.95330000       6.15140295       3.86599994    
       27300   2.96375608       6.15140295       3.86599994    
       27360   2.96375608       6.13648796       3.86599994    
       27420   2.97142863       6.13648796       3.86599994    
       27480   2.96123815       6.11725378       3.86599994    
       27540   2.96749997       6.11725378       3.86599994    
       27600   2.96749997       6.09109116       3.86599994    
       27660   2.95497608       6.09109116       3.86599994    
       27720   2.93642855       6.06556606       3.86599994    
       27780   2.93942857       6.06556606       3.86599994    
       27840   2.93942857       6.04141855       3.86599994    
       27900   2.94478559       6.04141855       3.86599994    
       27960   2.95433331       6.01219988       3.86599994    
       28020   2.94573808       6.01219988       3.86599994    
       28080   2.94573808       5.97812843       3.86599994    
       28140   2.93252373       5.97812843       3.86599994    
       28200   2.93839025       5.94294882       3.86599994    
       28260   2.94109988       5.94294882       3.86599994    
       28320   2.94770741       5.91241741       3.86599994    
       28380   2.93657494       5.91241741       3.86599994    
       28440   2.93575001       5.88246155       3.86599994    
