 20190528
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       25080   1.38349998       1.72573948       1.58000004    
       25140   1.38349998       1.72573948       1.58000004    
       25200   1.38349998       1.72583008       1.58000004    
       25260   1.38349998       1.72583008       1.58000004    
       25320   1.38349998       1.72191906       1.58000004    
       25380   1.38349998       1.72191906       1.58000004    
       25440   1.38349998       1.71448338       1.58000004    
       25500   1.38349998       1.71448338       1.58000004    
       25560   1.38349998       1.70526266       1.58000004    
       25620   1.38349998       1.70526266       1.58000004    
       25680   1.38349998       1.69319010       1.58000004    
       25740   1.38349998       1.69319010       1.58000004    
       25800   1.38349998       1.68674600       1.58000004    
       25860   1.38349998       1.68674600       1.58000004    
       25920   1.38349998       1.68666971       1.58000004    
       25980   1.38349998       1.68666971       1.58000004    
       26040   1.38349998       1.68754530       1.58000004    
       26100   1.38349998       1.68754530       1.58000004    
       26160   1.38349998       1.68367314       1.58000004    
       26220   1.38349998       1.68367314       1.58000004    
       26280   1.38349998       1.67619240       1.58000004    
       26340   1.38349998       1.67619240       1.58000004    
       26400   1.38349998       1.67653251       1.58000004    
       26460   1.38349998       1.67653251       1.58000004    
       26520   1.38349998       1.67362392       1.58000004    
       26580   1.38349998       1.67362392       1.58000004    
       26640   1.38349998       1.67917502       1.58000004    
       26700   1.38349998       1.67917502       1.58000004    
       26760   1.38349998       1.68548214       1.58000004    
       26820   1.38349998       1.68548214       1.58000004    
       26880   1.38349998       1.68982613       1.58000004    
       26940   1.38349998       1.68982613       1.58000004    
       27000   1.38349998       1.69682240       1.58000004    
       27060   1.38349998       1.69682240       1.58000004    
       27120   1.38349998       1.69968522       1.58000004    
       27180  0.818000019       1.69968522       1.58000004    
       27240  0.818000019       1.70624638       1.58000004    
       27300  0.818000019       1.70624638       1.58000004    
       27360  0.818000019       1.71478713       1.58000004    
       27420  0.818000019       1.71478713       1.58000004    
       27480  0.818000019       1.72642767       1.58000004    
       27540  0.818000019       1.72642767       1.58000004    
       27600  0.818000019       1.73947275       1.58000004    
       27660  0.818000019       1.73947275       1.58000004    
       27720  0.818000019       1.75059366       1.58000004    
       27780  0.818000019       1.75059366       1.58000004    
       27840  0.818000019       1.76261997       1.58000004    
       27900  0.818000019       1.76261997       1.58000004    
       27960  0.818000019       1.77294993       1.58000004    
       28020  0.818000019       1.77294993       1.58000004    
       28080  0.818000019       1.78537631       1.58000004    
       28140  0.818000019       1.78537631       1.58000004    
       28200  0.818000019       1.79599452       1.58000004    
       28260  0.818000019       1.79599452       1.58000004    
       28320  0.818000019       1.79858541       1.58000004    
       28380  0.818000019       1.79858541       1.58000004    
       28440   9999.00000       1.79786742       1.58000004    
       28500   9999.00000       1.79786742       1.58000004    
       28560   9999.00000       1.79715931       1.58000004    
       28620   9999.00000       1.79715931       1.58000004    
       28680   9999.00000       1.79452527       1.95908165    
       28740   9999.00000       1.79452527       1.95908165    
       28800   9999.00000       1.79084492       1.95908165    
       28860   9999.00000       1.79084492       1.95908165    
       28920   9999.00000       1.78636742       1.95908165    
       28980   9999.00000       1.78636742       1.95908165    
       29040   9999.00000       1.78592288       1.95908165    
       29100   9999.00000       1.78592288       1.95908165    
       29160   9999.00000       1.78810585       1.95908165    
       29220   9999.00000       1.78810585       1.95908165    
       29280   9999.00000       1.78978550       1.95908165    
       29340   9999.00000       1.78978550       1.95908165    
       29400   9999.00000       1.79221213       1.95908165    
       29460   9999.00000       1.79221213       1.95908165    
       29520   9999.00000       1.79027617       1.95908165    
       29580   9999.00000       1.79027617       1.95908165    
       29640   9999.00000       1.78547919       1.95908165    
       29700   9999.00000       1.78547919       1.95908165    
       29760   9999.00000       1.78096175       1.95908165    
       29820   9999.00000       1.78096175       1.95908165    
       29880   9999.00000       1.78058326       1.95908165    
       29940   9999.00000       1.78058326       1.95908165    
       30000   9999.00000       1.78320193       1.95908165    
       30060   9999.00000       1.78320193       1.95908165    
       30120   9999.00000       1.77933621       1.95908165    
       30180   9999.00000       1.77933621       1.95908165    
       30240   9999.00000       1.78198743       1.95908165    
       30300   9999.00000       1.78198743       1.95908165    
       30360   9999.00000       1.77638090       1.95908165    
       30420   9999.00000       1.77638090       1.95908165    
       30480   9999.00000       1.77310693       1.95908165    
       30540   9999.00000       1.77310693       1.95908165    
       30600   9999.00000       1.77245307       1.95908165    
       30660   9999.00000       1.77245307       1.95908165    
       30720   9999.00000       1.76751232       1.95908165    
       30780   9999.00000       1.76751232       1.95908165    
       30840   9999.00000       1.76946986       1.95908165    
       30900   9999.00000       1.76946986       1.95908165    
       30960   9999.00000       1.77511716       1.95908165    
       31020   9999.00000       1.77511716       1.95908165    
       31080   9999.00000       1.77950561       1.95908165    
       31140   9999.00000       1.77950561       1.95908165    
       31200   9999.00000       1.78399825       1.95908165    
       31260   9999.00000       1.78399825       1.95908165    
       31320   9999.00000       1.78432477       1.95908165    
       31380   9999.00000       1.78432477       1.95908165    
       31440   9999.00000       1.78627777       1.95908165    
       31500   9999.00000       1.78627777       1.95908165    
       31560   9999.00000       1.78636527       1.95908165    
       31620   9999.00000       1.78636527       1.95908165    
       31680   9999.00000       1.78724623       1.95908165    
       31740   9999.00000       1.78724623       1.95908165    
       31800   9999.00000       1.78391027       1.95908165    
       31860   9999.00000       1.78391027       1.95908165    
       31920   9999.00000       1.77960122       1.95908165    
       31980   9999.00000       1.77960122       1.95908165    
       32040   9999.00000       1.77787507       1.95908165    
       32100   9999.00000       1.77787507       1.95908165    
       32160   9999.00000       1.77903950       1.95908165    
       32220   9999.00000       1.77903950       1.95908165    
       32280   9999.00000       1.77906168      0.983406842    
       32340   9999.00000       1.77906168      0.983406842    
       32400   9999.00000       1.77749038      0.983406842    
       32460   9999.00000       1.77749038      0.983406842    
       32520   9999.00000       1.77322042      0.983406842    
       32580   9999.00000       1.77322042      0.983406842    
       32640   9999.00000       1.77321064      0.983406842    
       32700   9999.00000       1.77321064      0.983406842    
       32760   9999.00000       1.77546048      0.983406842    
       32820   9999.00000       1.77546048      0.983406842    
       32880   9999.00000       1.78372169      0.983406842    
       32940   9999.00000       1.78372169      0.983406842    
       33000   9999.00000       1.79211235      0.983406842    
       33060   9999.00000       1.79211235      0.983406842    
       33120   9999.00000       1.79696286      0.983406842    
       33180   9999.00000       1.79696286      0.983406842    
       33240   9999.00000       1.79832482      0.983406842    
       33300   9999.00000       1.79832482      0.983406842    
       33360   9999.00000       1.80157816      0.983406842    
       33420   9999.00000       1.80157816      0.983406842    
       33480   9999.00000       1.80087948      0.983406842    
       33540   9999.00000       1.80087948      0.983406842    
       33600   9999.00000       1.80544591      0.983406842    
       33660   9999.00000       1.80544591      0.983406842    
       33720   9999.00000       1.81035900      0.983406842    
       33780   9999.00000       1.81035900      0.983406842    
       33840   9999.00000       1.81607401      0.983406842    
       33900   9999.00000       1.81607401      0.983406842    
       33960   9999.00000       1.82268333      0.983406842    
       34020   9999.00000       1.82268333      0.983406842    
       34080   9999.00000       1.83266604      0.983406842    
       34140   9999.00000       1.83266604      0.983406842    
       34200   9999.00000       1.83964682      0.983406842    
       34260   9999.00000       1.83964682      0.983406842    
       34320   9999.00000       1.84251809      0.983406842    
       34380   9999.00000       1.84251809      0.983406842    
       34440   9999.00000       1.84738004      0.983406842    
       34500   9999.00000       1.84738004      0.983406842    
       34560   9999.00000       1.84488571      0.983406842    
       34620   9999.00000       1.84488571      0.983406842    
       34680   9999.00000       1.84330821      0.983406842    
       34740   9999.00000       1.84330821      0.983406842    
       34800   9999.00000       1.83918691      0.983406842    
       34860   9999.00000       1.83918691      0.983406842    
       34920   9999.00000       1.83842957      0.983406842    
       34980   9999.00000       1.83842957      0.983406842    
       35040   9999.00000       1.83897817      0.983406842    
       35100   9999.00000       1.83897817      0.983406842    
       35160   9999.00000       1.83154345      0.983406842    
       35220   9999.00000       1.83154345      0.983406842    
       35280   9999.00000       1.82247102      0.983406842    
       35340   9999.00000       1.82247102      0.983406842    
       35400   9999.00000       1.82209885      0.983406842    
       35460   9999.00000       1.82209885      0.983406842    
       35520   9999.00000       1.82612407      0.983406842    
       35580   9999.00000       1.82612407      0.983406842    
       35640   9999.00000       1.83105159      0.983406842    
       35700   9999.00000       1.83105159      0.983406842    
       35760   9999.00000       1.83855700      0.983406842    
       35820   9999.00000       1.83855700      0.983406842    
       35880   9999.00000       1.84525681       1.25163412    
       35940   9999.00000       1.84525681       1.25163412    
       36000   9999.00000       1.84968400       1.25163412    
       36060   9999.00000       1.84968400       1.25163412    
       36120   9999.00000       1.85585499       1.25163412    
       36180   9999.00000       1.85585499       1.25163412    
       36240   9999.00000       1.86212528       1.25163412    
       36300   9999.00000       1.86212528       1.25163412    
       36360   9999.00000       1.86654198       1.25163412    
       36420   9999.00000       1.86654198       1.25163412    
       36480   9999.00000       1.86462343       1.25163412    
       36540   9999.00000       1.86462343       1.25163412    
       36600   9999.00000       1.85983789       1.25163412    
       36660   9999.00000       1.85983789       1.25163412    
       36720   9999.00000       1.85707963       1.25163412    
       36780   9999.00000       1.85707963       1.25163412    
       36840   9999.00000       1.85282683       1.25163412    
       36900   9999.00000       1.85282683       1.25163412    
