 20190304
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       28800   4.38752365       7.31546068       5.15500021    
       28860   4.38752365       7.31546068       5.15500021    
       28920   4.41318607       7.31949997       5.15500021    
       28980   4.44872713       7.31949997       5.15500021    
       29040   4.48515558       7.32528162       5.15500021    
       29100   4.48515558       7.32528162       5.15500021    
       29160   4.49350023       7.33218479       5.15500021    
       29220   4.51447821       7.33218479       5.15500021    
       29280   4.52125549       7.34106207       5.15500021    
       29340   4.54013062       7.34106207       5.15500021    
       29400   4.57113028       7.34948397       5.15500021    
       29460   4.59297848       7.34948397       5.15500021    
       29520   4.61953211       7.35635662       5.15500021    
       29580   4.62791300       7.35635662       5.15500021    
       29640   4.63723898       7.35875654       5.15500021    
       29700   4.63317394       7.35875654       5.15500021    
       29760   4.64056540       7.35870171       5.15500021    
       29820   4.64056540       7.35870171       5.15500021    
       29880   4.65163040       7.36023903       5.15500021    
       29940   4.66873932       7.36023903       5.15500021    
       30000   4.67121744       7.36137009       5.15500021    
       30060   4.67121744       7.36137009       5.15500021    
       30120   4.64095640       7.36021137       5.15500021    
       30180   4.62495661       7.36021137       5.15500021    
       30240   4.62791300       7.35834217       5.15500021    
       30300   4.62791300       7.35834217       5.15500021    
       30360   4.61969566       7.35768223       5.15500021    
       30420   4.61266661       7.35768223       5.15500021    
       30480   4.60248899       7.35789585       5.15500021    
       30540   4.60300016       7.35789585       5.15500021    
       30600   4.62782621       7.35934734       5.15500021    
       30660   4.63297844       7.35934734       5.15500021    
       30720   4.64786673       7.35864973       5.15500021    
       30780   4.63532591       7.35864973       5.15500021    
       30840   4.63647842       7.35785103       5.15500021    
       30900   4.63528252       7.35785103       5.15500021    
       30960   4.64535570       7.35630083       5.15500021    
       31020   4.63078260       7.35630083       5.15500021    
       31080   4.62141323       7.35216570       5.15500021    
       31140   4.60099983       7.35216570       5.15500021    
       31200   4.59706688       7.34492588       5.15500021    
       31260   4.56026649       7.34492588       5.15500021    
       31320   4.54202175       7.33420753       5.15500021    
       31380   4.51073933       7.33420753       5.15500021    
       31440   4.49342203       7.32409954       5.15500021    
       31500   4.47571754       7.32409954       5.15500021    
       31560   4.43973923       7.31714678       5.15500021    
       31620   4.42352152       7.31714678       5.15500021    
       31680   4.43542242       7.31254482       5.15500021    
       31740   4.43278265       7.31254482       5.15500021    
       31800   4.43104362       7.30853844       5.15500021    
       31860   4.41813040       7.30853844       5.15500021    
       31920   4.42375565       7.30686188       5.15500021    
       31980   4.42991304       7.30686188       5.15500021    
       32040   4.43763065       7.30532551       5.15500021    
       32100   4.43526077       7.30532551       5.15500021    
       32160   4.42963028       7.30254459       5.15500021    
       32220   4.42963028       7.30254459       5.15500021    
       32280   4.44308710       7.29794931       5.15500021    
       32340   4.43463039       7.29794931       5.15500021    
       32400   4.42032623       7.29391813       4.19799995    
       32460   4.40855551       7.29391813       4.19799995    
       32520   4.42854357       7.29063034       4.19799995    
       32580   4.39041281       7.29063034       4.19799995    
       32640   4.35004330       7.28383636       4.19799995    
       32700   4.31142235       7.28383636       4.19799995    
       32760   4.32021761       7.27550554       4.19799995    
       32820   4.31489134       7.27550554       4.19799995    
       32880   4.30193472       7.26598263       4.19799995    
       32940   4.29013348       7.26598263       4.19799995    
       33000   4.30565214       7.25675726       4.19799995    
       33060   4.27865219       7.25675726       4.19799995    
       33120   4.26552153       7.25057125       4.19799995    
       33180   4.23051119       7.25057125       4.19799995    
       33240   4.23421717       7.24740458       4.19799995    
       33300   4.23517370       7.24740458       4.19799995    
       33360   4.25552177       7.24632359       4.19799995    
       33420   4.24984455       7.24632359       4.19799995    
       33480   4.28015232       7.24573660       4.19799995    
       33540   4.30917406       7.24573660       4.19799995    
       33600   4.33676100       7.24461269       4.19799995    
       33660   4.33722210       7.24461269       4.19799995    
       33720   4.36958694       7.24476767       4.19799995    
       33780   4.43654346       7.24476767       4.19799995    
       33840   4.46178246       7.24536657       4.19799995    
       33900   4.46626663       7.24536657       4.19799995    
       33960   4.47530413       7.24739933       4.19799995    
       34020   4.49154329       7.24739933       4.19799995    
       34080   4.52199984       7.24852800       4.19799995    
       34140   4.55357456       7.24852800       4.19799995    
       34200   4.55200005       7.24599600       4.19799995    
       34260   4.58543491       7.24599600       4.19799995    
       34320   4.60754347       7.23918343       4.19799995    
       34380   4.63289356       7.23918343       4.19799995    
       34440   4.64510870       7.23685074       4.19799995    
       34500   4.66752195       7.23685074       4.19799995    
       34560   4.69723892       7.24041128       4.19799995    
       34620   4.71551085       7.24041128       4.19799995    
       34680   4.73160887       7.24642563       4.19799995    
       34740   4.77152157       7.24642563       4.19799995    
       34800   4.84284782       7.25011206       4.19799995    
       34860   4.86414909       7.25011206       4.19799995    
       34920   4.88956499       7.25223923       4.19799995    
       34980   4.94258690       7.25223923       4.19799995    
       35040   4.99267387       7.25866747       4.19799995    
       35100   4.99267387       7.25866747       4.19799995    
