 20190120
 Seconds  Measures(TAU-ms)  Meso-NH(TAU-ms)  FORECAST_AR(TAU-ms)
       32280   7.86969566       9.68491554       7.51345444    
       32340   7.88851118       9.68491554       7.51345444    
       32400   7.92040014       9.73133373       7.51345444    
       32460   7.92748880       9.73133373       7.51345444    
       32520   7.96893501       9.69861507       7.51345444    
       32580   7.93637800       9.69861507       7.51345444    
       32640   7.93635559       9.76509285       7.51345444    
       32700   7.98019981       9.76509285       7.51345444    
       32760   8.06234741       9.86657333       7.51345444    
       32820   8.03415585       9.86657333       7.51345444    
       32880   8.10277748       9.93911171       7.51345444    
       32940   8.16117764       9.93911171       7.51345444    
       33000   8.26928234       9.85987377       7.51345444    
       33060   8.24217796       9.85987377       7.51345444    
       33120   8.29324436       9.81660557       7.51345444    
       33180   8.34959984       9.81660557       7.51345444    
       33240   8.38369560       9.86420918       7.51345444    
       33300   8.36791134       9.86420918       7.51345444    
       33360   8.36999989       9.87848568       7.51345444    
       33420   8.47648907       9.87848568       7.51345444    
       33480   8.54893494       9.89311409       7.51345444    
       33540   8.58593464       9.89311409       7.51345444    
       33600   8.60480022       9.96241760       7.51345444    
       33660   8.70955563       9.96241760       7.51345444    
       33720   8.77306557       10.0717630       7.51345444    
       33780   8.85867405       10.0717630       7.51345444    
       33840   8.90944481       10.2048206       7.51345444    
       33900   8.99748898       10.2048206       7.51345444    
       33960   9.04765224       10.3520031       7.51345444    
       34020   9.09333324       10.3520031       7.51345444    
       34080   9.12146664       10.4737339       7.51345444    
       34140   9.22493362       10.4737339       7.51345444    
       34200   9.24400043       10.5649137       7.51345444    
       34260   9.37236977       10.5649137       7.51345444    
       34320   9.44680023       10.6866055       7.51345444    
       34380   9.52553368       10.6866055       7.51345444    
       34440   9.62535572       10.8680420       7.51345444    
       34500   9.66145611       10.8680420       7.51345444    
       34560   9.73088932       11.0541420       7.51345444    
       34620   9.87888908       11.0541420       7.51345444    
       34680   9.98200035       11.2622299       7.51345444    
       34740   9.98591328       11.2622299       7.51345444    
       34800   10.0620003       11.5290556       7.51345444    
       34860   10.1418886       11.5290556       7.51345444    
       34920   10.1616526       11.8739872       7.51345444    
       34980   10.2373476       11.8739872       7.51345444    
       35040   10.2874441       12.2063656       7.51345444    
       35100   10.2363911       12.2063656       7.51345444    
       35160   10.2552824       12.4841213       7.51345444    
       35220   10.2915649       12.4841213       7.51345444    
       35280   10.3498001       12.7533245       7.51345444    
       35340   10.4049778       12.7533245       7.51345444    
       35400   10.4111738       13.0216303       7.51345444    
       35460   10.4560652       13.0216303       7.51345444    
       35520   10.4782448       13.2515478       7.51345444    
       35580   10.4806004       13.2515478       7.51345444    
       35640   10.4981308       13.4176607       7.51345444    
       35700   10.5961304       13.4176607       7.51345444    
       35760   10.5961304       13.5922165       7.51345444    
       35820   10.6670437       13.5922165       7.51345444    
       35880   10.8142605       13.8424616       5.85699987    
       35940   10.9170218       13.8424616       5.85699987    
       36000   10.9170218       14.1642437       5.85699987    
       36060   10.9848480       14.1642437       5.85699987    
       36120   11.0546961       14.4679117       5.85699987    
       36180   11.1092825       14.4679117       5.85699987    
       36240   11.1092825       14.7359381       5.85699987    
       36300   11.2022829       14.7359381       5.85699987    
       36360   11.2161303       15.0437965       5.85699987    
       36420   11.2683048       15.0437965       5.85699987    
       36480   11.2683048       15.3811245       5.85699987    
       36540   11.3165216       15.3811245       5.85699987    
       36600   11.3321085       15.7305813       5.85699987    
       36660   11.3024569       15.7305813       5.85699987    
       36720   11.3024569       16.1052952       5.85699987    
       36780   11.3189135       16.1052952       5.85699987    
       36840   11.2896671       16.4469872       5.85699987    
       36900   11.2968893       16.4469872       5.85699987    
       36960   11.3396959       16.7505417       5.85699987    
       37020   11.4769135       16.7505417       5.85699987    
       37080   11.4477777       17.0004539       5.85699987    
       37140   11.4465332       17.0004539       5.85699987    
       37200   11.5314445       17.1622391       5.85699987    
       37260   11.5552826       17.1622391       5.85699987    
       37320   11.5398664       17.2804108       5.85699987    
       37380   11.5542669       17.2804108       5.85699987    
       37440   11.6329775       17.3826256       5.85699987    
       37500   11.7061520       17.3826256       5.85699987    
       37560   11.8188696       17.4977055       5.85699987    
       37620   11.8302889       17.4977055       5.85699987    
       37680   11.8757172       17.6271095       5.85699987    
       37740   12.0483475       17.6271095       5.85699987    
       37800   12.1595869       17.7990971       5.85699987    
       37860   12.2053108       17.7990971       5.85699987    
       37920   12.2939777       18.0134773       5.85699987    
       37980   12.3139133       18.0134773       5.85699987    
       38040   12.4515219       18.1907845       5.85699987    
       38100   12.4759998       18.1907845       5.85699987    
       38160   12.5567331       18.3158836       5.85699987    
       38220   12.6753044       18.3158836       5.85699987    
       38280   12.7836742       18.4027328       5.85699987    
       38340   12.8452444       18.4027328       5.85699987    
       38400   13.0519781       18.4304276       5.85699987    
       38460   13.2061090       18.4304276       5.85699987    
       38520   13.3571520       18.4073620       5.85699987    
       38580   13.4083996       18.4073620       5.85699987    
       38640   13.6084003       18.3141460       5.85699987    
       38700   13.6957388       18.3141460       5.85699987    
       38760   13.8823910       18.1956062       5.85699987    
       38820   13.9880667       18.1956062       5.85699987    
       38880   14.1855335       18.1187305       5.85699987    
       38940   14.2647390       18.1187305       5.85699987    
       39000   14.3903694       18.0807610       5.85699987    
       39060   14.4726000       18.0807610       5.85699987    
       39120   14.6343775       18.0586987       5.85699987    
       39180   14.6499348       18.0586987       5.85699987    
       39240   14.7875433       18.0482197       5.85699987    
       39300   14.8653336       18.0482197       5.85699987    
       39360   14.9157782       18.0587959       5.85699987    
       39420   14.9171305       18.0587959       5.85699987    
       39480   14.9400873       18.0883789       10.1020002    
       39540   14.9582825       18.0883789       10.1020002    
       39600   15.0063114       18.0924301       10.1020002    
       39660   15.0703917       18.0924301       10.1020002    
       39720   15.1819344       18.0470600       10.1020002    
       39780   15.2480001       18.0470600       10.1020002    
       39840   15.3125114       17.9661083       10.1020002    
       39900   15.2955866       17.9661083       10.1020002    
       39960   15.2724133       17.8882370       10.1020002    
       40020   15.3370886       17.8882370       10.1020002    
       40080   15.3778887       17.7666397       10.1020002    
       40140   15.3981953       17.7666397       10.1020002    
       40200   15.5377388       17.6280670       10.1020002    
       40260   15.5968218       17.6280670       10.1020002    
       40320   15.8237333       17.4959202       10.1020002    
       40380   15.9830437       17.4959202       10.1020002    
       40440   16.1135426       17.3913498       10.1020002    
       40500   16.1466599       17.3913498       10.1020002    
       40560   16.2749996       17.3633575       10.1020002    
       40620   16.4113255       17.3633575       10.1020002    
       40680   16.4082165       17.3687229       10.1020002    
